"","PIC","SITE","DEPTH","GROUP","LABEL","Live_Non_live","Count"
"3074","MKN8983","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3075","MKN8983","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3076","MKN8983","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3077","MKN8983","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3078","MKN8983","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3079","MKN8983","IUI_S","35","Hard Coral","Lepto_yab","Live",1
"3080","MKN8983","IUI_S","35","Hard Coral","Lepto_yab","Live",1
"3081","MKN8983","IUI_S","35","Hard Coral","Lepto_yab","Live",1
"3082","MKN8983","IUI_S","35","Hard Coral","Montipora","Live",1
"3083","MKN8983","IUI_S","35","Hard Coral","Pocill","Live",1
"3084","MKN8983","IUI_S","35","Soft Coral","SC_Rhyti","Live",1
"3085","MKN8983","IUI_S","35","Soft Coral","SC_Xeni","Live",1
"3086","MKN8983","IUI_S","35","Sponge","Spo_E","Live",1
"3087","MKN8983","IUI_S","35","CCA","CCA","Live",1
"3088","MKN8983","IUI_S","35","CCA","CCA","Live",1
"3089","MKN8983","IUI_S","35","Other","Unknown","Non_live",1
"3090","MKN8983","IUI_S","35","Other","Unknown","Non_live",1
"3091","MKN8983","IUI_S","35","Substrate","RCTA","Non_live",1
"3092","MKN8983","IUI_S","35","Substrate","RCTA","Non_live",1
"3093","MKN8983","IUI_S","35","Substrate","RCTA","Non_live",1
"3094","MKN8983","IUI_S","35","Substrate","RCTA","Non_live",1
"3095","MKN8983","IUI_S","35","Substrate","RCTA","Non_live",1
"3096","MKN8983","IUI_S","35","Substrate","RCTA","Non_live",1
"3097","MKN8983","IUI_S","35","Substrate","RCTA","Non_live",1
"3098","MKN8983","IUI_S","35","Substrate","RCTA","Non_live",1
"3099","MKN8983","IUI_S","35","Substrate","RCTA","Non_live",1
"3100","MKN8983","IUI_S","35","Substrate","RCTA","Non_live",1
"3101","MKN8983","IUI_S","35","Substrate","RCTA","Non_live",1
"3102","MKN8983","IUI_S","35","Substrate","RCTA","Non_live",1
"3103","MKN8983","IUI_S","35","Substrate","RCTA","Non_live",1
"3104","MKN8983","IUI_S","35","Substrate","RCTA","Non_live",1
"3105","MKN8983","IUI_S","35","Substrate","Rock","Non_live",1
"3106","MKN8983","IUI_S","35","Substrate","Rock","Non_live",1
"3107","MKN8983","IUI_S","35","Substrate","Rock","Non_live",1
"3108","MKN8983","IUI_S","35","Substrate","Rock","Non_live",1
"3109","MKN8983","IUI_S","35","Substrate","Rock","Non_live",1
"3110","MKN8983","IUI_S","35","Substrate","Rubble","Non_live",1
"3111","MKN8983","IUI_S","35","Substrate","Rubble","Non_live",1
"3112","MKN8983","IUI_S","35","Substrate","Rubble","Non_live",1
"3113","MKN8983","IUI_S","35","Substrate","Rubble","Non_live",1
"3114","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3115","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3116","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3117","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3118","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3119","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3120","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3121","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3122","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3123","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3124","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3125","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3126","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3127","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3128","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3129","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3130","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3131","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3132","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3133","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3134","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3135","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3136","MKN8983","IUI_S","35","Substrate","Sand","Non_live",1
"3137","MKN8984","IUI_S","35","Hard Coral","Acropora","Live",1
"3138","MKN8984","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3139","MKN8984","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3140","MKN8984","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3141","MKN8984","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3142","MKN8984","IUI_S","35","Hard Coral","Psammo","Live",1
"3143","MKN8984","IUI_S","35","Sponge","Spo_mass","Live",1
"3144","MKN8984","IUI_S","35","Sponge","Sponge","Live",1
"3145","MKN8984","IUI_S","35","CCA","CCA","Live",1
"3146","MKN8984","IUI_S","35","CCA","CCA","Live",1
"3147","MKN8984","IUI_S","35","CCA","CCA","Live",1
"3148","MKN8984","IUI_S","35","CCA","CCA","Live",1
"3149","MKN8984","IUI_S","35","Other","Unknown","Non_live",1
"3150","MKN8984","IUI_S","35","Substrate","Dead_coral","Non_live",1
"3151","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3152","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3153","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3154","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3155","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3156","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3157","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3158","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3159","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3160","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3161","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3162","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3163","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3164","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3165","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3166","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3167","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3168","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3169","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3170","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3171","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3172","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3173","MKN8984","IUI_S","35","Substrate","RCTA","Non_live",1
"3174","MKN8984","IUI_S","35","Substrate","Rock","Non_live",1
"3175","MKN8984","IUI_S","35","Substrate","Rock","Non_live",1
"3176","MKN8984","IUI_S","35","Substrate","Rubble","Non_live",1
"3177","MKN8984","IUI_S","35","Substrate","Rubble","Non_live",1
"3178","MKN8984","IUI_S","35","Substrate","Rubble","Non_live",1
"3179","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3180","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3181","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3182","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3183","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3184","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3185","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3186","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3187","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3188","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3189","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3190","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3191","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3192","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3193","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3194","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3195","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3196","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3197","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3198","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3199","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3200","MKN8984","IUI_S","35","Substrate","Sand","Non_live",1
"3201","MKN8985","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3202","MKN8985","IUI_S","35","Hard Coral","Montipora","Live",1
"3203","MKN8985","IUI_S","35","Hard Coral","Montipora","Live",1
"3204","MKN8985","IUI_S","35","Hard Coral","Myc","Live",1
"3205","MKN8985","IUI_S","35","Hard Coral","Stylophora","Live",1
"3206","MKN8985","IUI_S","35","Hard Coral","Stylophora","Live",1
"3207","MKN8985","IUI_S","35","Soft Coral","SC","Live",1
"3208","MKN8985","IUI_S","35","Algae","AL_Macro","Live",1
"3209","MKN8985","IUI_S","35","CCA","CCA","Live",1
"3210","MKN8985","IUI_S","35","CCA","CCA","Live",1
"3211","MKN8985","IUI_S","35","CCA","CCA","Live",1
"3212","MKN8985","IUI_S","35","Other","Unknown","Non_live",1
"3213","MKN8985","IUI_S","35","Other","Unknown","Non_live",1
"3214","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3215","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3216","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3217","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3218","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3219","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3220","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3221","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3222","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3223","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3224","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3225","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3226","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3227","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3228","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3229","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3230","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3231","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3232","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3233","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3234","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3235","MKN8985","IUI_S","35","Substrate","RCTA","Non_live",1
"3236","MKN8985","IUI_S","35","Substrate","Rubble","Non_live",1
"3237","MKN8985","IUI_S","35","Substrate","Rubble","Non_live",1
"3238","MKN8985","IUI_S","35","Substrate","Rubble","Non_live",1
"3239","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3240","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3241","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3242","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3243","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3244","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3245","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3246","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3247","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3248","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3249","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3250","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3251","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3252","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3253","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3254","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3255","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3256","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3257","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3258","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3259","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3260","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3261","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3262","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3263","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3264","MKN8985","IUI_S","35","Substrate","Sand","Non_live",1
"3265","MKN8986","IUI_S","35","Hard Coral","Dips_vero","Live",1
"3266","MKN8986","IUI_S","35","Hard Coral","Dips_vero","Live",1
"3267","MKN8986","IUI_S","35","Hard Coral","Erythra","Live",1
"3268","MKN8986","IUI_S","35","Hard Coral","Erythra","Live",1
"3269","MKN8986","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3270","MKN8986","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3271","MKN8986","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3272","MKN8986","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3273","MKN8986","IUI_S","35","Hard Coral","HC","Live",1
"3274","MKN8986","IUI_S","35","Hard Coral","Porites","Live",1
"3275","MKN8986","IUI_S","35","Sponge","Spo_E","Live",1
"3276","MKN8986","IUI_S","35","Sponge","Spo_E","Live",1
"3277","MKN8986","IUI_S","35","CCA","CCA","Live",1
"3278","MKN8986","IUI_S","35","Other","Unknown","Non_live",1
"3279","MKN8986","IUI_S","35","Other","Unknown","Non_live",1
"3280","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3281","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3282","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3283","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3284","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3285","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3286","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3287","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3288","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3289","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3290","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3291","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3292","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3293","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3294","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3295","MKN8986","IUI_S","35","Substrate","RCTA","Non_live",1
"3296","MKN8986","IUI_S","35","Substrate","Rock","Non_live",1
"3297","MKN8986","IUI_S","35","Substrate","Rock","Non_live",1
"3298","MKN8986","IUI_S","35","Substrate","Rock","Non_live",1
"3299","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3300","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3301","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3302","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3303","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3304","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3305","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3306","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3307","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3308","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3309","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3310","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3311","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3312","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3313","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3314","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3315","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3316","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3317","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3318","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3319","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3320","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3321","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3322","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3323","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3324","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3325","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3326","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3327","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3328","MKN8986","IUI_S","35","Substrate","Sand","Non_live",1
"3329","MKN8987","IUI_S","35","Hard Coral","Dipsastraea","Live",1
"3330","MKN8987","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3331","MKN8987","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3332","MKN8987","IUI_S","35","Hard Coral","Porites","Live",1
"3333","MKN8987","IUI_S","35","CCA","CCA","Live",1
"3334","MKN8987","IUI_S","35","CCA","CCA","Live",1
"3335","MKN8987","IUI_S","35","CCA","CCA","Live",1
"3336","MKN8987","IUI_S","35","CCA","CCA","Live",1
"3337","MKN8987","IUI_S","35","CCA","CCA","Live",1
"3338","MKN8987","IUI_S","35","CCA","CCA","Live",1
"3339","MKN8987","IUI_S","35","CCA","CCA","Live",1
"3340","MKN8987","IUI_S","35","CCA","CCA","Live",1
"3341","MKN8987","IUI_S","35","Other","Unknown","Non_live",1
"3342","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3343","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3344","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3345","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3346","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3347","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3348","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3349","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3350","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3351","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3352","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3353","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3354","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3355","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3356","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3357","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3358","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3359","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3360","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3361","MKN8987","IUI_S","35","Substrate","RCTA","Non_live",1
"3362","MKN8987","IUI_S","35","Substrate","Rock","Non_live",1
"3363","MKN8987","IUI_S","35","Substrate","Rubble","Non_live",1
"3364","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3365","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3366","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3367","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3368","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3369","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3370","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3371","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3372","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3373","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3374","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3375","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3376","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3377","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3378","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3379","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3380","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3381","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3382","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3383","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3384","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3385","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3386","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3387","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3388","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3389","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3390","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3391","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3392","MKN8987","IUI_S","35","Substrate","Sand","Non_live",1
"3393","MKN8988","IUI_S","35","Hard Coral","Acropora","Live",1
"3394","MKN8988","IUI_S","35","Hard Coral","Dips_speci","Live",1
"3395","MKN8988","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3396","MKN8988","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3397","MKN8988","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3398","MKN8988","IUI_S","35","Hard Coral","HC_encr","Live",1
"3399","MKN8988","IUI_S","35","Hard Coral","Montipora","Live",1
"3400","MKN8988","IUI_S","35","Hard Coral","Montipora","Live",1
"3401","MKN8988","IUI_S","35","Hard Coral","Montipora","Live",1
"3402","MKN8988","IUI_S","35","Hard Coral","Sclerophyl","Live",1
"3403","MKN8988","IUI_S","35","CCA","CCA","Live",1
"3404","MKN8988","IUI_S","35","CCA","CCA","Live",1
"3405","MKN8988","IUI_S","35","Substrate","RCTA","Non_live",1
"3406","MKN8988","IUI_S","35","Substrate","RCTA","Non_live",1
"3407","MKN8988","IUI_S","35","Substrate","RCTA","Non_live",1
"3408","MKN8988","IUI_S","35","Substrate","RCTA","Non_live",1
"3409","MKN8988","IUI_S","35","Substrate","RCTA","Non_live",1
"3410","MKN8988","IUI_S","35","Substrate","RCTA","Non_live",1
"3411","MKN8988","IUI_S","35","Substrate","RCTA","Non_live",1
"3412","MKN8988","IUI_S","35","Substrate","Rock","Non_live",1
"3413","MKN8988","IUI_S","35","Substrate","Rock","Non_live",1
"3414","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3415","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3416","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3417","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3418","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3419","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3420","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3421","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3422","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3423","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3424","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3425","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3426","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3427","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3428","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3429","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3430","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3431","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3432","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3433","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3434","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3435","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3436","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3437","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3438","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3439","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3440","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3441","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3442","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3443","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3444","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3445","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3446","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3447","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3448","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3449","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3450","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3451","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3452","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3453","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3454","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3455","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3456","MKN8988","IUI_S","35","Substrate","Sand","Non_live",1
"3457","MKN8989","IUI_S","35","Hard Coral","Alveopora","Live",1
"3458","MKN8989","IUI_S","35","Hard Coral","Alveopora","Live",1
"3459","MKN8989","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3460","MKN8989","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3461","MKN8989","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3462","MKN8989","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3463","MKN8989","IUI_S","35","Hard Coral","Gyro_inter","Live",1
"3464","MKN8989","IUI_S","35","Hard Coral","HC_encr","Live",1
"3465","MKN8989","IUI_S","35","Hard Coral","Stylophora","Live",1
"3466","MKN8989","IUI_S","35","Soft Coral","SC_Xeni","Live",1
"3467","MKN8989","IUI_S","35","Sponge","Sponge","Live",1
"3468","MKN8989","IUI_S","35","Substrate","RCTA","Non_live",1
"3469","MKN8989","IUI_S","35","Substrate","RCTA","Non_live",1
"3470","MKN8989","IUI_S","35","Substrate","RCTA","Non_live",1
"3471","MKN8989","IUI_S","35","Substrate","RCTA","Non_live",1
"3472","MKN8989","IUI_S","35","Substrate","RCTA","Non_live",1
"3473","MKN8989","IUI_S","35","Substrate","RCTA","Non_live",1
"3474","MKN8989","IUI_S","35","Substrate","RCTA","Non_live",1
"3475","MKN8989","IUI_S","35","Substrate","RCTA","Non_live",1
"3476","MKN8989","IUI_S","35","Substrate","RCTA","Non_live",1
"3477","MKN8989","IUI_S","35","Substrate","RCTA","Non_live",1
