PIC,SITE,DEPTH,GROUP,LABEL,Live_Non_live,Count
MKN9179,IUI_N,25,Hard Coral,HC_encr,Live,1
MKN9179,IUI_N,25,Hard Coral,HC_encr,Live,1
MKN9179,IUI_N,25,Hard Coral,HC_encr,Live,1
MKN9179,IUI_N,25,Hard Coral,HC_encr,Live,1
MKN9179,IUI_N,25,Hard Coral,HC_mas,Live,1
MKN9179,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9179,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9179,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9179,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9179,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9179,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9179,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9179,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9179,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9179,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9179,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9179,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9179,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9179,IUI_N,25,Hard Coral,Porites,Live,1
MKN9179,IUI_N,25,Hard Coral,Porites,Live,1
MKN9179,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9179,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9179,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9179,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9179,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9179,IUI_N,25,CCA,CCA,Live,1
MKN9179,IUI_N,25,CCA,CCA,Live,1
MKN9179,IUI_N,25,CCA,CCA,Live,1
MKN9179,IUI_N,25,Other,Unknown,Non_live,1
MKN9179,IUI_N,25,Other,Unknown,Non_live,1
MKN9179,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9179,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9179,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9179,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9179,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9179,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9179,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9179,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9179,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9179,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9179,IUI_N,25,Substrate,Rock,Non_live,1
MKN9179,IUI_N,25,Substrate,Rock,Non_live,1
MKN9179,IUI_N,25,Substrate,Rock,Non_live,1
MKN9179,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9179,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9179,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9179,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9179,IUI_N,25,Substrate,Sand,Non_live,1
MKN9179,IUI_N,25,Substrate,Sand,Non_live,1
MKN9179,IUI_N,25,Substrate,Sand,Non_live,1
MKN9179,IUI_N,25,Substrate,Sand,Non_live,1
MKN9179,IUI_N,25,Substrate,Sand,Non_live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9180,IUI_N,25,Hard Coral,HC_encr,Live,1
MKN9180,IUI_N,25,Hard Coral,HC_encr,Live,1
MKN9180,IUI_N,25,Hard Coral,HC_encr,Live,1
MKN9180,IUI_N,25,Hard Coral,HC_encr,Live,1
MKN9180,IUI_N,25,Hard Coral,HC_encr,Live,1
MKN9180,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9180,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9180,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9180,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9180,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9180,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9180,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9180,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9180,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9180,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9180,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9180,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9180,IUI_N,25,Hard Coral,Stylophora,Live,1
MKN9180,IUI_N,25,Hard Coral,Stylophora,Live,1
MKN9180,IUI_N,25,Hard Coral,Stylophora,Live,1
MKN9180,IUI_N,25,Hard Coral,Stylophora,Live,1
MKN9180,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9180,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9180,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9180,IUI_N,25,Sponge,Spo_E,Live,1
MKN9180,IUI_N,25,CCA,CCA,Live,1
MKN9180,IUI_N,25,CCA,CCA,Live,1
MKN9180,IUI_N,25,CCA,CCA,Live,1
MKN9180,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9180,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9180,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9180,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9180,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9180,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9180,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9180,IUI_N,25,Substrate,Rock,Non_live,1
MKN9180,IUI_N,25,Substrate,Rock,Non_live,1
MKN9180,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9180,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9180,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9180,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9180,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9180,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9180,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9180,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9180,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9180,IUI_N,25,Substrate,Sand,Non_live,1
MKN9181,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9181,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9181,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9181,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9181,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9181,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9181,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9181,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9181,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9181,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9181,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9181,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9181,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9181,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9181,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9181,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9181,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9181,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9181,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9181,IUI_N,25,Hard Coral,Porites,Live,1
MKN9181,IUI_N,25,Hard Coral,Porites,Live,1
MKN9181,IUI_N,25,Hard Coral,Stylophora,Live,1
MKN9181,IUI_N,25,Hard Coral,Stylophora,Live,1
MKN9181,IUI_N,25,Soft Coral,SC_Sclero,Live,1
MKN9181,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9181,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9181,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9181,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9181,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9181,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9181,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9181,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9181,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9181,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9181,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9181,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9181,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9181,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9181,IUI_N,25,CCA,CCA,Live,1
MKN9181,IUI_N,25,CCA,CCA,Live,1
MKN9181,IUI_N,25,CCA,CCA,Live,1
MKN9181,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9181,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9181,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9181,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9181,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9181,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9181,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9181,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9181,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9181,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9181,IUI_N,25,Substrate,Rock,Non_live,1
MKN9181,IUI_N,25,Substrate,Rock,Non_live,1
MKN9181,IUI_N,25,Substrate,Rock,Non_live,1
MKN9181,IUI_N,25,Substrate,Rock,Non_live,1
MKN9181,IUI_N,25,Substrate,Rock,Non_live,1
MKN9181,IUI_N,25,Substrate,Rock,Non_live,1
MKN9181,IUI_N,25,Substrate,Rock,Non_live,1
MKN9181,IUI_N,25,Substrate,Rock,Non_live,1
MKN9181,IUI_N,25,Substrate,Rock,Non_live,1
MKN9181,IUI_N,25,Substrate,Rock,Non_live,1
MKN9181,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9181,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9181,IUI_N,25,Substrate,Sand,Non_live,1
MKN9182,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9182,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9182,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9182,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9182,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9182,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9182,IUI_N,25,Hard Coral,HC_bran,Live,1
MKN9182,IUI_N,25,Hard Coral,HC_encr,Live,1
MKN9182,IUI_N,25,Hard Coral,HC_encr,Live,1
MKN9182,IUI_N,25,Hard Coral,HC_encr,Live,1
MKN9182,IUI_N,25,Hard Coral,Monti_mean,Live,1
MKN9182,IUI_N,25,Hard Coral,Monti_mean,Live,1
MKN9182,IUI_N,25,Hard Coral,Monti_mean,Live,1
MKN9182,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9182,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9182,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9182,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9182,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9182,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9182,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9182,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9182,IUI_N,25,Hard Coral,Porites,Live,1
MKN9182,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9182,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9182,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9182,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9182,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9182,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9182,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9182,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9182,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9182,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9182,IUI_N,25,CCA,CCA,Live,1
MKN9182,IUI_N,25,CCA,CCA,Live,1
MKN9182,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9182,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9182,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9182,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9182,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9182,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9182,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9182,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9182,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9182,IUI_N,25,Substrate,Rock,Non_live,1
MKN9182,IUI_N,25,Substrate,Rock,Non_live,1
MKN9182,IUI_N,25,Substrate,Rock,Non_live,1
MKN9182,IUI_N,25,Substrate,Rock,Non_live,1
MKN9182,IUI_N,25,Substrate,Rock,Non_live,1
MKN9182,IUI_N,25,Substrate,Rock,Non_live,1
MKN9182,IUI_N,25,Substrate,Rock,Non_live,1
MKN9182,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9182,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9182,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9182,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9182,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9182,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9182,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9182,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9182,IUI_N,25,Substrate,Sand,Non_live,1
MKN9182,IUI_N,25,Substrate,Sand,Non_live,1
MKN9182,IUI_N,25,Substrate,Sand,Non_live,1
MKN9182,IUI_N,25,Substrate,Sand,Non_live,1
MKN9182,IUI_N,25,Substrate,Sand,Non_live,1
MKN9182,IUI_N,25,Substrate,Sand,Non_live,1
MKN9183,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9183,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9183,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9183,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9183,IUI_N,25,Hard Coral,Favites,Live,1
MKN9183,IUI_N,25,Hard Coral,Goniastrea,Live,1
MKN9183,IUI_N,25,Hard Coral,Goniastrea,Live,1
MKN9183,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9183,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9183,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9183,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9183,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9183,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9183,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9183,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9183,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9183,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9183,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9183,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9183,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9183,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9183,IUI_N,25,Hard Coral,Porites,Live,1
MKN9183,IUI_N,25,Hard Coral,Stylophora,Live,1
MKN9183,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9183,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9183,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9183,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9183,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9183,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9183,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9183,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9183,IUI_N,25,CCA,CCA,Live,1
MKN9183,IUI_N,25,CCA,CCA,Live,1
MKN9183,IUI_N,25,CCA,CCA,Live,1
MKN9183,IUI_N,25,CCA,CCA,Live,1
MKN9183,IUI_N,25,Other,Unknown,Non_live,1
MKN9183,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9183,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9183,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9183,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9183,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9183,IUI_N,25,Substrate,Rock,Non_live,1
MKN9183,IUI_N,25,Substrate,Rock,Non_live,1
MKN9183,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9183,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9183,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9183,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9183,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9183,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9183,IUI_N,25,Substrate,Sand,Non_live,1
MKN9183,IUI_N,25,Substrate,Sand,Non_live,1
MKN9183,IUI_N,25,Substrate,Sand,Non_live,1
MKN9183,IUI_N,25,Substrate,Sand,Non_live,1
MKN9183,IUI_N,25,Substrate,Sand,Non_live,1
MKN9183,IUI_N,25,Substrate,Sand,Non_live,1
MKN9183,IUI_N,25,Substrate,Sand,Non_live,1
MKN9183,IUI_N,25,Substrate,Sand,Non_live,1
MKN9183,IUI_N,25,Substrate,Sand,Non_live,1
MKN9183,IUI_N,25,Substrate,Sand,Non_live,1
MKN9183,IUI_N,25,Substrate,Sand,Non_live,1
MKN9183,IUI_N,25,Substrate,Sand,Non_live,1
MKN9183,IUI_N,25,Substrate,Sand,Non_live,1
MKN9183,IUI_N,25,Substrate,Sand,Non_live,1
MKN9183,IUI_N,25,Substrate,Sand,Non_live,1
MKN9184,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9184,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9184,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9184,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9184,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9184,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9184,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9184,IUI_N,25,Hard Coral,Astreopora,Live,1
MKN9184,IUI_N,25,Hard Coral,Echinopora,Live,1
MKN9184,IUI_N,25,Hard Coral,Echinopora,Live,1
MKN9184,IUI_N,25,Hard Coral,Echinopora,Live,1
MKN9184,IUI_N,25,Hard Coral,HC,Live,1
MKN9184,IUI_N,25,Hard Coral,HC,Live,1
MKN9184,IUI_N,25,Hard Coral,HC_plate,Live,1
MKN9184,IUI_N,25,Hard Coral,Lepto_yab,Live,1
MKN9184,IUI_N,25,Hard Coral,Lepto_yab,Live,1
MKN9184,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9184,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9184,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9184,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9184,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9184,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9184,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9184,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9184,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9184,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9184,IUI_N,25,Hard Coral,Porites,Live,1
MKN9184,IUI_N,25,Hard Coral,Porites,Live,1
MKN9184,IUI_N,25,Hard Coral,Porites,Live,1
MKN9184,IUI_N,25,Hard Coral,Porites,Live,1
MKN9184,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9184,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9184,IUI_N,25,Sponge,SP_Crella,Live,1
MKN9184,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9184,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9184,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9184,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9184,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9184,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9184,IUI_N,25,Substrate,Rock,Non_live,1
MKN9184,IUI_N,25,Substrate,Rock,Non_live,1
MKN9184,IUI_N,25,Substrate,Rock,Non_live,1
MKN9184,IUI_N,25,Substrate,Rock,Non_live,1
MKN9184,IUI_N,25,Substrate,Rock,Non_live,1
MKN9184,IUI_N,25,Substrate,Rock,Non_live,1
MKN9184,IUI_N,25,Substrate,Rock,Non_live,1
MKN9184,IUI_N,25,Substrate,Rock,Non_live,1
MKN9184,IUI_N,25,Substrate,Rock,Non_live,1
MKN9184,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9184,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9184,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9184,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9184,IUI_N,25,Substrate,Sand,Non_live,1
MKN9184,IUI_N,25,Substrate,Sand,Non_live,1
MKN9184,IUI_N,25,Substrate,Sand,Non_live,1
MKN9184,IUI_N,25,Substrate,Sand,Non_live,1
MKN9184,IUI_N,25,Substrate,Sand,Non_live,1
MKN9184,IUI_N,25,Substrate,Sand,Non_live,1
MKN9184,IUI_N,25,Substrate,Sand,Non_live,1
MKN9184,IUI_N,25,Substrate,Sand,Non_live,1
MKN9184,IUI_N,25,Substrate,Sand,Non_live,1
MKN9184,IUI_N,25,Substrate,Sand,Non_live,1
MKN9184,IUI_N,25,Substrate,Sand,Non_live,1
MKN9184,IUI_N,25,Substrate,Sand,Non_live,1
MKN9185,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9185,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9185,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9185,IUI_N,25,Hard Coral,Astreopora,Live,1
MKN9185,IUI_N,25,Hard Coral,Astreopora,Live,1
MKN9185,IUI_N,25,Hard Coral,Astreopora,Live,1
MKN9185,IUI_N,25,Hard Coral,Echino_bra,Live,1
MKN9185,IUI_N,25,Hard Coral,Echino_bra,Live,1
MKN9185,IUI_N,25,Hard Coral,Echino_bra,Live,1
MKN9185,IUI_N,25,Hard Coral,Echino_bra,Live,1
MKN9185,IUI_N,25,Hard Coral,Echino_bra,Live,1
MKN9185,IUI_N,25,Hard Coral,Echino_bra,Live,1
MKN9185,IUI_N,25,Hard Coral,Echinophyl,Live,1
MKN9185,IUI_N,25,Hard Coral,Echinopora,Live,1
MKN9185,IUI_N,25,Hard Coral,Goniastrea,Live,1
MKN9185,IUI_N,25,Hard Coral,Goniastrea,Live,1
MKN9185,IUI_N,25,Hard Coral,Monti_mean,Live,1
MKN9185,IUI_N,25,Hard Coral,Monti_mean,Live,1
MKN9185,IUI_N,25,Hard Coral,Monti_mean,Live,1
MKN9185,IUI_N,25,Hard Coral,Monti_mean,Live,1
MKN9185,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9185,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9185,IUI_N,25,Hard Coral,Montipora,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Soft Coral,SC_Xeni,Live,1
MKN9185,IUI_N,25,Other,Unknown,Non_live,1
MKN9185,IUI_N,25,Other,Unknown,Non_live,1
MKN9185,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9185,IUI_N,25,Substrate,Dead_coral,Non_live,1
MKN9185,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9185,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9185,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9185,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9185,IUI_N,25,Substrate,RCTA,Non_live,1
MKN9185,IUI_N,25,Substrate,Rock,Non_live,1
MKN9185,IUI_N,25,Substrate,Rock,Non_live,1
MKN9185,IUI_N,25,Substrate,Rock,Non_live,1
MKN9185,IUI_N,25,Substrate,Rock,Non_live,1
MKN9185,IUI_N,25,Substrate,Rock,Non_live,1
MKN9185,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9185,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9185,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9185,IUI_N,25,Substrate,Rubble,Non_live,1
MKN9185,IUI_N,25,Substrate,Sand,Non_live,1
MKN9185,IUI_N,25,Substrate,Sand,Non_live,1
MKN9186,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9186,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9186,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9186,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9186,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9186,IUI_N,25,Hard Coral,Acropora,Live,1
MKN9186,IUI_N,25,Hard Coral,Echinopora,Live,1
MKN9186,IUI_N,25,Hard Coral,Echinopora,Live,1
MKN9186,IUI_N,25,Hard Coral,HC_bleach,Live,1
